Speech,Label
খাবার মানসম্মত নয়। তাছাড়াও অনলাইনে অডার করলে তারা যেই জিনিস গুলো তাদের রেস্তোরাঁতে সরাসরি খাওয়ার জন্য যাওয়া গ্রহকদের দিতে পারেন না সেগুলো অনলাইনে অডারকৃত গ্রহকে বুঝিয়ে দেন। যেমন মাংসের পিস গুলো হাড্ডি ও বেশি তৈলযুক্ত হয় আর মাংসের পিস গুলো খুবি ছোট দেই।,0
অর্ডার করলাম বিফ খিচুড়ি। দিলো চিকেন খিচুড়ি। খাবার আসলো ১ঘন্টা পর,0
"এখানের খাবার আমাদের খুব ভালো লাগে. Specialy গ্রিল চিকেন আর নান সাথে তাদের শশার সালাদ, মায়ো, বড়ই আচার ❤❤❤❤❤",1
আল আমিন বিরিয়ানি ঘর ও চাইনিজ রেস্টুরেন্টের বক্সে খাবার প্যাক করা ছিলো। খাবার আসতেও দেরি হয়।,0
আমি প্রায় গ্রিল চিকেন খাই। কিন্তু আমি হতভম্ব তাদের গ্রিল চিকেন বাসি মুরগী দিয়ে করা। গোস্তো পঁচা গন্ধ ছিলো। হতাশ পিকাপ করার পর ও পঁচা খাবার দিয়ে দিসে আর কাজের লোকজন এর ভাব বলার বাইরে,0
"একেবারে শুকনা একটা লেগ পিস দিছে, যেখানে আমি ব্রেস্ট পিসের কথা উল্লেখ করে দিয়েছিলাম। ঝোল দিতে বলেছিলাম, কিন্তু একটুও ঝোল দেয় নাই। সালাদ দেয় নাই।শুকনা শুকনা খাওয়া লাগছে।",0
আজকের চাপ পোলাও এর মাংসটা ভালো ছিলো না। সিদ্ধ হয় নি।।,0
এত বাজে খাবার কখনও খাইনি।,0
১০০ তে ১০০ এই ১ম ফুড পান্ডায় অর্ডার দিয়ে সব কিছু ভালো পেলাম,1
খাবার অনেক ভালো ছিল কিন্তু আমি অর্ডার দিয়েছিলাম দুইটা তাওয়া চিকেন ।আমাকে দেওয়া হয়েছে একটা ।,1
খাবার একবারে বাজে চাইছি ভাজি দিছে আলু ভর্তা তারমধ্যে প্যাকেজিং হচ্ছে মনে হয় রাস্তার কোন হোটেল।,0
রোস্ট প্রচুর খারাপ। কেউ নিবেন না।,0
সাথে ডিম ভুনা দেয় নাই?,0
অনেক কম মাংস ছিলো। স্বাদ খারাপ না।,0
চাইলাম মোরগ পোলাও আর দিলো চিকেন খিচুড়ি,0
টাকা নষ্ট :),0
সব কিছুই ভালো ছিল কিন্তু প‍্যাকিং টা একদম খারাপ ছিল প‍্যাকিং ভালো করা উচিত,1
মোরগ পোলাও এর একটা ডিম নষ্ট ছিল। গন্ধ বের হচ্ছিল। মুরগী ও হালকা গন্ধ হচ্ছিল।,0
"জঘন্য ডিম দেয় নাই, মাংস ইটের মতো শক্ত",0
বাসি খাবার পরিবেশন করেছে। সবাই সাবধান।,0
চিকেন বাল ফ্রাই। এমন ২নাম্বারি করে দেখেইতো ওদের চোখের সামনে কাবাবওয়ালা এতো উন্নতি করে ফেললো আর ওরা সেই চিপাতেই পরে আছে। ১৫০/= নিয়ে এইটুক দেয়? ৪পিচ মাংস দেয় ১৫০টাকা তে? ফাউল,0
এই নিয়ে দুইবারের মত অর্ডার করেছি। খুবই টেস্টলেস খাবার,0
"প্রথমবার দুই/তিন মাস আগে অর্ডার দিয়েছিলাম, তখনো বাজে লেগেছিল। ভেবেছিলাম রান্নার হয়তো সমস্যা, এবারো একই রকম বাজে টেস্ট।",0
